name,categories,lat,lng,state,Asian,Chinese,Indo-Pak,Japanese,Korean,Thai,Vietnamese
Paradise Biryani Pointe,Indo-Pak Restaurant,34.08942270633954,-84.27197050370975,GA,0,0,1,0,0,0,0
Dee Thai,Thai Restaurant,34.04869118379767,-84.22248718701759,GA,0,0,0,0,0,1,0
Extreme Teriyaki Grill Express,Japanese Restaurant,34.064444,-84.251795,GA,0,0,0,1,0,0,0
Katana Teppanyaki & Sushi,Japanese Restaurant,34.1277579889411,-84.2646397548201,GA,0,0,0,1,0,0,0
Zutto Japanese Restaurant,Japanese Restaurant,34.046007,-84.29762,GA,0,0,0,1,0,0,0
Aomi Japanese restaurant,Japanese Restaurant,34.068655,-84.28138,GA,0,0,0,1,0,0,0
Ichiban,Japanese Restaurant,34.07972683205295,-84.2793172738826,GA,0,0,0,1,0,0,0
Stix,Japanese Restaurant,34.059825,-84.238154,GA,0,0,0,1,0,0,0
Oshi Poke & Sushi,Japanese Restaurant,34.093355,-84.279855,GA,0,0,0,1,0,0,0
MF Sushi Avalon,Japanese Restaurant,34.071318,-84.269361,GA,0,0,0,1,0,0,0
Natsu Sushi Bar & Ocean Grill,Japanese Restaurant,34.093195,-84.240136,GA,0,0,0,1,0,0,0
Wasabi Express,Japanese Restaurant,34.11059617996216,-84.21920341666667,GA,0,0,0,1,0,0,0
Little Tokyo,Japanese Restaurant,34.087697,-84.256044,GA,0,0,0,1,0,0,0
Sushi Miraku,Japanese Restaurant,34.127257,-84.258773,GA,0,0,0,1,0,0,0
Miraku Sushi Restaurant,Japanese Restaurant,34.095722,-84.274814,GA,0,0,0,1,0,0,0
Natsu Sushi Bar & Ocean Grill,Japanese Restaurant,34.093615,-84.240339,GA,0,0,0,1,0,0,0
Poke Factory,Asian Restaurant,34.04924149720733,-84.28117364645003,GA,1,0,0,0,0,0,0
Chow Baby,Korean Restaurant,34.07676,-84.296751,GA,0,0,0,0,1,0,0
stop bop n go,Korean Restaurant,34.061395,-84.243018,GA,0,0,0,0,1,0,0
Simha Authentic Multi Cuisine Fine Dine Restaurant and Bar,Indo-Pak Restaurant,34.0894475,-84.27183420000001,GA,0,0,1,0,0,0,0
Hajime Ramen Bar,Japanese Restaurant,34.059297482097996,-84.2350732676871,GA,0,0,0,1,0,0,0
Hajime,Japanese Restaurant,34.05943,-84.23489,GA,0,0,0,1,0,0,0
Yen Ching Chinese Restaurant II,Chinese Restaurant,34.14204528457487,-84.39283621838587,GA,0,1,0,0,0,0,0
China Sky,Chinese Restaurant,34.1701572307005,-84.32086352261342,GA,0,1,0,0,0,0,0
Tokyo Sushi,Japanese Restaurant,34.16713021848449,-84.33223196581606,GA,0,0,0,1,0,0,0
Maki Sushi,Asian Restaurant,34.138485,-84.249115,GA,1,0,0,0,0,0,0
China Kitchen,Chinese Restaurant,34.14420833451818,-84.25033871229508,GA,0,1,0,0,0,0,0
Jaz Chinese Cuisine,Chinese Restaurant,34.13469058003137,-84.24520294160328,GA,0,1,0,0,0,0,0
Hibachiman,Japanese Restaurant,34.15833,-84.240022,GA,0,0,0,1,0,0,0
Asian Table,Asian Restaurant,34.137501142063066,-84.10278189290646,Georgia,1,0,0,0,0,0,0
Little Tokyo,Japanese Restaurant,34.141481082622356,-84.02093374919427,GA,0,0,0,1,0,0,0
Moto Japanese Steak And Sushi,Japanese Restaurant,34.18867432336892,-84.14470250571847,GA,0,0,0,1,0,0,0
Pearl Lian,Asian Restaurant,34.0638373224462,-84.17174567752762,GA,1,0,0,0,0,0,0
Tin Drum Asian Kitchen - The Collection at Forsyth,Asian Restaurant,34.154873,-84.17787,GA,1,0,0,0,0,0,0
sho Asian,Asian Restaurant,34.199318932334016,-84.19552778169742,GA,1,0,0,0,0,0,0
Asian Fusion,Chinese Restaurant,34.0434599379166,-84.05430006110205,GA,0,1,0,0,0,0,0
Pacific Spice,Asian Restaurant,34.17457769836478,-84.18596635443065,GA,1,0,0,0,0,0,0
Chopsticks China Bistro,Chinese Restaurant,34.15347965889798,-84.17337262161884,GA,0,1,0,0,0,0,0
Hong Kong Chinese Restaurant,Chinese Restaurant,34.18767076726273,-84.13839631296348,GA,0,1,0,0,0,0,0
Thai Basil Kitchen,Thai Restaurant,34.124820224043496,-84.16925194297116,GA,0,0,0,0,0,1,0
Pacific Spice,Asian Restaurant,34.11047026341772,-84.1537616081471,GA,1,0,0,0,0,0,0
Ichiban Buffet,Japanese Restaurant,34.18840472045022,-84.1422949485699,GA,0,0,0,1,0,0,0
Peking Chinese Restaurant,Chinese Restaurant,34.064972466519585,-84.07162289765351,GA,0,1,0,0,0,0,0
Panda Express,Chinese Restaurant,34.037743,-84.053448,GA,0,1,0,0,0,0,0
Ichiban Steak and Sushi,Japanese Restaurant,34.154521169067024,-84.17619183627716,GA,0,0,0,1,0,0,0
Sunshine Chinese Restaurant,Chinese Restaurant,34.06259293501105,-84.07597702547885,GA,0,1,0,0,0,0,0
Kani House Japanese Steakhouse & Sushi Bar,Japanese Restaurant,34.04622902865971,-84.17709255839253,GA,0,0,0,1,0,0,0
Kani House,Japanese Restaurant,34.18933986323908,-84.13088188821855,GA,0,0,0,1,0,0,0
Panda Express,Chinese Restaurant,34.07355154137943,-84.1652751343573,GA,0,1,0,0,0,0,0
Super H Mart,Asian Restaurant,34.0453028351024,-84.17811705566825,GA,1,0,0,0,0,0,0
Mori House,Japanese Restaurant,34.0643929,-84.0750027,GA,0,0,0,1,0,0,0
Dandelion Chinese Restaurant,Chinese Restaurant,34.12296187667965,-84.16841394951666,GA,0,1,0,0,0,0,0
Bai Tong Thai,Thai Restaurant,34.06165031608236,-84.15876074244541,GA,0,0,0,0,0,1,0
Kitani Sushi,Japanese Restaurant,34.12470547118015,-84.16922473064832,GA,0,0,0,1,0,0,0
osaka,Japanese Restaurant,34.1625906657604,-84.11428282949112,GA,0,0,0,1,0,0,0
Waraku Japanese Restaurant and Sushi,Japanese Restaurant,34.03519806873377,-84.0499839825762,GA,0,0,0,1,0,0,0
Enzo Sushi,Japanese Restaurant,34.069374084472656,-84.16912841796875,GA,0,0,0,1,0,0,0
Mi Chi Bistro & Sushi,Japanese Restaurant,34.04138568325809,-84.09588386368905,GA,0,0,0,1,0,0,0
Panda Express,Chinese Restaurant,34.180974653912486,-84.13306152069099,GA,0,1,0,0,0,0,0
Zen Fuji,Japanese Restaurant,34.092388083352866,-84.20639176825009,GA,0,0,0,1,0,0,0
Cafe Q,Chinese Restaurant,34.033814422329826,-84.18514353337794,GA,0,1,0,0,0,0,0
Le Mekong Vietnamese Cuisine,Vietnamese Restaurant,34.04722415108845,-84.17890883235891,GA,0,0,0,0,0,0,1
Golden Seven,Chinese Restaurant,34.055919288331864,-84.0634335976039,GA,0,1,0,0,0,0,0
New Saigon Vietnemese Bistro,Vietnamese Restaurant,34.04512793921646,-84.17711153282598,GA,0,0,0,0,0,0,1
Tin Drum Asian Kitchen - Johns Creek,Asian Restaurant,34.053733,-84.175241,GA,1,0,0,0,0,0,0
Eastern China Taste,Chinese Restaurant,34.04961075854282,-84.0897678997484,GA,0,1,0,0,0,0,0
Go-Grill,Asian Restaurant,34.038328,-84.099248,GA,1,0,0,0,0,0,0
Hikari,Asian Restaurant,34.04502901882703,-84.17828830313,GA,1,0,0,0,0,0,0
Joy Pizza N Joy Chicken,Asian Restaurant,34.045235,-84.17858,GA,1,0,0,0,0,0,0
Asian House,Asian Restaurant,34.16221790122865,-84.119089,GA,1,0,0,0,0,0,0
Osaka,Japanese Restaurant,34.069329376272954,-84.16916668143095,GA,0,0,0,1,0,0,0
Sushi Ming Japanese Kitchen,Japanese Restaurant,34.089927,-84.199058,GA,0,0,0,1,0,0,0
Tofu Kitchen,Korean Restaurant,34.04652225996786,-84.17941990872444,GA,0,0,0,0,1,0,0
Chuanyu Hotpot,Chinese Restaurant,34.041135,-84.096017,GA,0,1,0,0,0,0,0
Golden Wok,Chinese Restaurant,34.037986755371094,-84.04837799072266,GA,0,1,0,0,0,0,0
Mama's Kitchen,Chinese Restaurant,34.04483698872929,-84.17801020633658,GA,0,1,0,0,0,0,0
Yi Fan Catering and Cooking School,Chinese Restaurant,34.045064,-84.178009,GA,0,1,0,0,0,0,0
"Chef Wong's, Cumming",Chinese Restaurant,34.16049,-84.17532,GA,0,1,0,0,0,0,0
Pearl of China,Chinese Restaurant,34.06910609460486,-84.16630371088529,GA,0,1,0,0,0,0,0
Main Moon,Chinese Restaurant,34.057156,-84.129818,GA,0,1,0,0,0,0,0
Great China,Chinese Restaurant,34.11920037021759,-84.07592024921315,GA,0,1,0,0,0,0,0
Table,Chinese Restaurant,34.09217777472694,-84.20703345006086,GA,0,1,0,0,0,0,0
Wok & Chopsticks,Chinese Restaurant,34.11231069702797,-84.20122169124004,GA,0,1,0,0,0,0,0
chopstix,Chinese Restaurant,34.153539441525055,-84.17343172352005,GA,0,1,0,0,0,0,0
Yi Fan Catering and Cooking School,Chinese Restaurant,34.045748,-84.178424,GA,0,1,0,0,0,0,0
China House,Chinese Restaurant,34.121045,-84.077123,GA,0,1,0,0,0,0,0
House Of Chen,Chinese Restaurant,34.09004182429828,-84.19873865967219,GA,0,1,0,0,0,0,0
Beijing Cafe 京京有味,Chinese Restaurant,34.033737,-84.186584,GA,0,1,0,0,0,0,0
Hong Kong Cafe,Chinese Restaurant,34.044712,-84.17719,GA,0,1,0,0,0,0,0
Lee's Golden Buddha,Chinese Restaurant,34.18926292149007,-84.13698440392088,GA,0,1,0,0,0,0,0
Big Wong BBQ,Chinese Restaurant,34.044952452967685,-84.17907623703213,GA,0,1,0,0,0,0,0
Hon Yeh,Chinese Restaurant,34.048549,-84.094882,GA,0,1,0,0,0,0,0
Green China Cafe,Chinese Restaurant,34.087395081549325,-84.16440442646463,GA,0,1,0,0,0,0,0
Wei Dao Asian Cuisine,Chinese Restaurant,34.063566,-84.170602,GA,0,1,0,0,0,0,0
Thai Bowl & Hibachi,Thai Restaurant,34.040870157563404,-84.05294746654369,GA,0,0,0,0,0,1,0
Majestic Thai,Thai Restaurant,34.06671946548224,-84.07160038539561,GA,0,0,0,0,0,1,0
Cafe 101,Chinese Restaurant,34.07091057605268,-84.20508017510568,GA,0,1,0,0,0,0,0
Ninja Steakhouse,Japanese Restaurant,34.1625970650769,-84.11429270028827,GA,0,0,0,1,0,0,0
Kaito Wings & Hibachi,Japanese Restaurant,34.10748,-84.029434,GA,0,0,0,1,0,0,0
Kinyobee japanese and sushi,Japanese Restaurant,34.06695206532368,-84.07143529490273,GA,0,0,0,1,0,0,0
"Wee Nam Yong and Moto Japanese Steak and Sushi 655 Atlanta Road, Suite 101",Japanese Restaurant,34.20068,-84.13425,GA,0,0,0,1,0,0,0
Xiao's Way Noodle House,Asian Restaurant,34.035465,-84.18611,GA,1,0,0,0,0,0,0
Yoshino,Japanese Restaurant,34.046501,-84.176697,GA,0,0,0,1,0,0,0
Yasu Japanese Bistro,Japanese Restaurant,34.09187,-84.170119,GA,0,0,0,1,0,0,0
Sushi Mio,Japanese Restaurant,34.050623795227686,-84.17715221643448,GA,0,0,0,1,0,0,0
Hanna Sushi Roll & Pho,Vietnamese Restaurant,34.065616502576354,-84.07019779086113,GA,0,0,0,0,0,0,1
Sushi Nami,Japanese Restaurant,34.065434,-84.07541,GA,0,0,0,1,0,0,0
Umami,Japanese Restaurant,34.095043,-84.173395,GA,0,0,0,1,0,0,0
Fuji Sushi and Steak,Japanese Restaurant,34.076126,-84.200273,GA,0,0,0,1,0,0,0
Warku,Japanese Restaurant,34.03524703026545,-84.05005742641508,GA,0,0,0,1,0,0,0
J's Asian Cafe,Asian Restaurant,34.063805,-84.21413,GA,1,0,0,0,0,0,0
New Saigon,Vietnamese Restaurant,34.044888128049685,-84.17708260175448,GA,0,0,0,0,0,0,1
Jinju Garden,Korean Restaurant,34.039039611816406,-84.05486297607422,GA,0,0,0,0,1,0,0
Food 2 Go,Korean Restaurant,34.05013918876648,-84.09028887748718,GA,0,0,0,0,1,0,0
Gom Shabu Shabu,Japanese Restaurant,34.03467726498141,-84.05064576720115,GA,0,0,0,1,0,0,0
Pearl Garden BBQ,Korean Restaurant,34.038776456365575,-84.05481043710054,GA,0,0,0,0,1,0,0
Q Korean Steakhouse,Korean Restaurant,34.182344,-84.13522,GA,0,0,0,0,1,0,0
Choi's Grill,Korean Restaurant,34.038357,-84.099103,GA,0,0,0,0,1,0,0
Q Korean Steakhouse,Korean Restaurant,34.18188,-84.135102,GA,0,0,0,0,1,0,0
Q Korean BBQ Steakhouse,Korean Restaurant,34.182556,-84.135394,GA,0,0,0,0,1,0,0
Gom Shabu Shabu,Japanese Restaurant,34.048159,-84.179163,GA,0,0,0,1,0,0,0
Mandarin Garden,Chinese Restaurant,33.64097192102625,-84.01369033923845,GA,0,1,0,0,0,0,0
Panda Express,Chinese Restaurant,33.63129360429291,-84.01498306256397,GA,0,1,0,0,0,0,0
Thai Palace,Thai Restaurant,33.665539626830636,-84.01584307355049,GA,0,0,0,0,0,1,0
Baan Thai,Thai Restaurant,33.64420081573169,-84.01581667655252,GA,0,0,0,0,0,1,0
Tokyo,Japanese Restaurant,33.79450873794923,-83.74123119637939,GA,0,0,0,1,0,0,0
Tokyo Hibachi Express,Japanese Restaurant,33.630748313396836,-83.97234910400437,GA,0,0,0,1,0,0,0
Bangkok Grill,Thai Restaurant,33.60406991263184,-83.87056313146499,GA,0,0,0,0,0,1,0
Tokyo II,Japanese Restaurant,33.79441332417641,-83.74091864237295,GA,0,0,0,1,0,0,0
Kyoto Japanese Steak & Sushi,Japanese Restaurant,33.83175904370659,-83.88295824871312,GA,0,0,0,1,0,0,0
House Of Lin,Chinese Restaurant,33.62344376149088,-83.97808330417286,GA,0,1,0,0,0,0,0
"Nagoya Japanese Steakhouse, Seafood & Sushi Bar",Japanese Restaurant,33.6098284755336,-83.88688833196811,GA,0,0,0,1,0,0,0
Thai In The BOX,Thai Restaurant,33.64224,-84.01401,GA,0,0,0,0,0,1,0
Kelly’s Fusion Express,Asian Restaurant,33.639811,-84.013931,GA,1,0,0,0,0,0,0
Sake Express,Asian Restaurant,33.835536,-83.898075,GA,1,0,0,0,0,0,0
Mandarin Palace,Chinese Restaurant,33.60363841364855,-83.86111057885567,GA,0,1,0,0,0,0,0
China Express,Chinese Restaurant,33.65247100757959,-83.9999191037011,GA,0,1,0,0,0,0,0
Dynasty,Chinese Restaurant,33.64101958333333,-84.015957,GA,0,1,0,0,0,0,0
Silver Dragon,Chinese Restaurant,33.639877510900654,-84.01505721363891,GA,0,1,0,0,0,0,0
Dynasty Chinese Restaurant,Chinese Restaurant,33.64099217578875,-84.01585330805909,GA,0,1,0,0,0,0,0
Lin's Garden,Chinese Restaurant,33.83917440759925,-83.9074749700818,GA,0,1,0,0,0,0,0
New China,Chinese Restaurant,33.59749433432519,-83.83247444485444,GA,0,1,0,0,0,0,0
Grand China,Chinese Restaurant,33.80477928147701,-83.97353998682826,GA,0,1,0,0,0,0,0
Oriental Garden #3,Chinese Restaurant,33.799436,-83.744048,GA,0,1,0,0,0,0,0
Main Moon,Chinese Restaurant,33.68389819834807,-83.9984979894612,GA,0,1,0,0,0,0,0
New China,Chinese Restaurant,33.59304006209566,-83.96848087485276,GA,0,1,0,0,0,0,0
Peking Palace,Chinese Restaurant,33.797073,-83.741,GA,0,1,0,0,0,0,0
China Star,Chinese Restaurant,33.57699542495209,-83.96439813908923,GA,0,1,0,0,0,0,0
New China II,Chinese Restaurant,33.652319,-83.999869,GA,0,1,0,0,0,0,0
Peking Chinese Restaurant,Chinese Restaurant,33.54876126752941,-84.01573318768605,GA,0,1,0,0,0,0,0
Royal Palace,Chinese Restaurant,33.60424341648332,-83.86859095666985,GA,0,1,0,0,0,0,0
Hong Kong Buffet,Chinese Restaurant,33.835187,-83.896422,GA,0,1,0,0,0,0,0
Grand China Buffet,Chinese Restaurant,33.64456215165136,-84.0137237189938,GA,0,1,0,0,0,0,0
Hong Kong Buffet,Chinese Restaurant,33.64446043968201,-84.01366,GA,0,1,0,0,0,0,0
Orient Express,Chinese Restaurant,33.685282114880906,-84.00266647338867,GA,0,1,0,0,0,0,0
Hong Kong Kitchen,Chinese Restaurant,33.79524756467663,-83.7259140798524,GA,0,1,0,0,0,0,0
Sake Express Japanese Restaurant,Japanese Restaurant,33.7943134743561,-83.72694714458962,GA,0,0,0,1,0,0,0
Osake,Japanese Restaurant,33.596657,-83.863557,GA,0,0,0,1,0,0,0
Kumo Hibachi & sushi,Japanese Restaurant,33.63959,-84.014915,GA,0,0,0,1,0,0,0
Tokyo,Japanese Restaurant,33.79052260772442,-83.79376530094221,Georgia,0,0,0,1,0,0,0
Tokyo,Japanese Restaurant,33.63063982923922,-83.97250649452799,GA,0,0,0,1,0,0,0
Oska Kitchen,Japanese Restaurant,33.603443,-83.972718,GA,0,0,0,1,0,0,0
Daruma Japanese Restaurant,Japanese Restaurant,33.633099,-84.014503,GA,0,0,0,1,0,0,0
Yuki Teriyaki & Sushi,Japanese Restaurant,33.683839,-83.998751,GA,0,0,0,1,0,0,0
C&C Wings N Grill,Korean Restaurant,33.652130625961746,-83.9995213837264,GA,0,0,0,0,1,0,0
Hibachi Express,Japanese Restaurant,33.652866,-83.999985,GA,0,0,0,1,0,0,0
Happy China,Chinese Restaurant,33.581680041838844,-83.47824649532404,GA,0,1,0,0,0,0,0
Lamai Ban Thai Kitchen,Thai Restaurant,33.486731,-83.242757,GA,0,0,0,0,0,1,0
Lavender Asian Bistro,Asian Restaurant,33.90312311333466,-84.00494781235123,GA,1,0,0,0,0,0,0
Green Tea At The Kids Village,Asian Restaurant,34.03155195509061,-83.90673176303892,GA,1,0,0,0,0,0,0
Mah Jong Chinese Restaurant,Chinese Restaurant,33.879043323878655,-84.01446327086566,GA,0,1,0,0,0,0,0
Hibachi Grill & Supreme Buffet,Asian Restaurant,33.9607383007289,-84.00311485453007,GA,1,0,0,0,0,0,0
Panda Express,Chinese Restaurant,33.850679,-83.91964,GA,0,1,0,0,0,0,0
Thai taste,Thai Restaurant,33.86255006876258,-83.95885487072812,GA,0,0,0,0,0,1,0
Sake Gura Japanese Restaurant,Japanese Restaurant,33.87881921778789,-84.01334544082152,GA,0,0,0,1,0,0,0
Hong Kong Garden,Chinese Restaurant,33.93905949205057,-83.98408513587778,GA,0,1,0,0,0,0,0
ricebox,Asian Restaurant,33.856257110772894,-83.99845734086817,GA,1,0,0,0,0,0,0
Baozi Asian Street Food,Chinese Restaurant,33.96126,-83.97386,GA,0,1,0,0,0,0,0
Chen's Garden,Chinese Restaurant,34.010888514722694,-83.8230788760679,GA,0,1,0,0,0,0,0
Taki Hibachi & Sushi Japanese Steakhouse,Japanese Restaurant,34.000629795303375,-83.90707074355265,GA,0,0,0,1,0,0,0
China Chef,Chinese Restaurant,33.85773244273953,-84.0104182816494,GA,0,1,0,0,0,0,0
Panda Express,Chinese Restaurant,33.87714375328671,-84.01263926196111,GA,0,1,0,0,0,0,0
Suki Sushi & Asian Cuisine,Japanese Restaurant,33.84957985774569,-83.91881881885031,GA,0,0,0,1,0,0,0
Oriental Garden,Chinese Restaurant,33.844734984483374,-83.90856988164212,GA,0,1,0,0,0,0,0
New China Cafe,Chinese Restaurant,33.935148217858305,-83.95717938253276,GA,0,1,0,0,0,0,0
Kampai,Japanese Restaurant,33.89895292570866,-84.0052583713823,GA,0,0,0,1,0,0,0
Pho.Com,Vietnamese Restaurant,33.899198369413625,-84.00433302699304,GA,0,0,0,0,0,0,1
Fusion,Asian Restaurant,33.98499889457242,-83.95359048951865,GA,1,0,0,0,0,0,0
Mahjong,Asian Restaurant,33.87912821043839,-84.01419914117076,GA,1,0,0,0,0,0,0
Yummy Yummy Deli,Asian Restaurant,33.854889,-83.998296,GA,1,0,0,0,0,0,0
Teriyaki Grill,Japanese Restaurant,33.93473,-83.95724,GA,0,0,0,1,0,0,0
China Star Buffet,Chinese Restaurant,33.847768019346255,-83.91112804412842,GA,0,1,0,0,0,0,0
Totori Fresh Grill & Sushi,Asian Restaurant,33.91946,-84.016143,GA,1,0,0,0,0,0,0
ricebox,Asian Restaurant,33.92703209495057,-83.99761022546848,GA,1,0,0,0,0,0,0
Asian Max,Asian Restaurant,33.856259247171664,-83.99845433277706,GA,1,0,0,0,0,0,0
Like Pho,Vietnamese Restaurant,33.898245785112316,-83.95957602423437,GA,0,0,0,0,0,0,1
Lao Street Foods,Asian Restaurant,33.93248,-83.976295,GA,1,0,0,0,0,0,0
Wings Avenue,Asian Restaurant,33.985781157169484,-83.98517073300208,GA,1,0,0,0,0,0,0
Nagano Japanese Steakhouse and Sushi Bar,Japanese Restaurant,33.899011769653995,-83.96206444560661,GA,0,0,0,1,0,0,0
Golden palace 2,Chinese Restaurant,34.0055608363684,-83.98626208305359,GA,0,1,0,0,0,0,0
Taste 8,Chinese Restaurant,33.927406,-83.99712,GA,0,1,0,0,0,0,0
China Garden,Chinese Restaurant,33.87937004172159,-83.938996349487,GA,0,1,0,0,0,0,0
No. 1 Chinese Super Buffet,Chinese Restaurant,33.964576721191406,-84.007647,GA,0,1,0,0,0,0,0
Hong Kong Chinese Restaurant,Chinese Restaurant,34.00297534006102,-83.91281845703027,GA,0,1,0,0,0,0,0
Grand China,Chinese Restaurant,33.86008836368412,-83.95480042722761,GA,0,1,0,0,0,0,0
Langley Express Cafe,Chinese Restaurant,33.956259366666664,-83.99815519,GA,0,1,0,0,0,0,0
Golden Palace II,Chinese Restaurant,34.00554304831479,-83.98642301559448,GA,0,1,0,0,0,0,0
China Cafe,Chinese Restaurant,33.89668248530941,-83.96095006162007,GA,0,1,0,0,0,0,0
China Panda,Chinese Restaurant,33.888842004132755,-84.0092776846602,GA,0,1,0,0,0,0,0
Taste 8 Chinese Restaurant,Chinese Restaurant,33.92749,-83.99705,GA,0,1,0,0,0,0,0
Golden House,Chinese Restaurant,33.927181363105774,-83.99755954742432,GA,0,1,0,0,0,0,0
Hokkaido Sushi & Grill Buffet,Japanese Restaurant,33.86854118567893,-84.01668316953807,GA,0,0,0,1,0,0,0
Lavender Thai & Chinese Restaurant,Thai Restaurant,33.92161765117794,-83.99777551720526,GA,0,0,0,0,0,1,0
Sakegura,Japanese Restaurant,33.87870919989243,-84.01344917006897,GA,0,0,0,1,0,0,0
Joy of Tokyo,Japanese Restaurant,33.919871,-84.016225,GA,0,0,0,1,0,0,0
Hibachi Express,Japanese Restaurant,33.91143687973134,-83.96988651297544,GA,0,0,0,1,0,0,0
Kabuki Japanese Steak & Seafood,Japanese Restaurant,33.9443568006265,-83.98361206054688,GA,0,0,0,1,0,0,0
Nagano,Japanese Restaurant,33.892765045166016,-83.96295166015625,Georgia,0,0,0,1,0,0,0
Kabuki Japanese Restaurant,Japanese Restaurant,33.944221,-83.984365,GA,0,0,0,1,0,0,0
Mt Fuji Restaurant,Japanese Restaurant,33.958685,-84.002715,GA,0,0,0,1,0,0,0
green tea,Japanese Restaurant,34.03173796125522,-83.90661624427297,GA,0,0,0,1,0,0,0
Oni Japanese Steak House,Japanese Restaurant,33.86218,-83.95541,GA,0,0,0,1,0,0,0
Aha Sushi,Japanese Restaurant,34.028494523841076,-83.99489834373449,GA,0,0,0,1,0,0,0
Cali Cafe Noodle house,Vietnamese Restaurant,33.92272233333333,-84.01650991666666,GA,0,0,0,0,0,0,1
Asia Cafe,Asian Restaurant,33.98720068663147,-83.71675925750883,GA,1,0,0,0,0,0,0
Peking Chinese,Chinese Restaurant,33.94393501070269,-83.75529232706346,GA,0,1,0,0,0,0,0
Inoko's Winder,Asian Restaurant,33.987699,-83.720997,GA,1,0,0,0,0,0,0
Oriental Kitchen,Chinese Restaurant,33.991360994520875,-83.75903605425745,GA,0,1,0,0,0,0,0
Apple grill buffet,Chinese Restaurant,33.98862264487777,-83.71870717409317,GA,0,1,0,0,0,0,0
King Buffet,Chinese Restaurant,33.99924587306156,-83.71157727502525,GA,0,1,0,0,0,0,0
China Wok,Chinese Restaurant,33.988324999809265,-83.72135102748871,GA,0,1,0,0,0,0,0
Pho & Deli,Vietnamese Restaurant,33.978138,-83.713326,GA,0,0,0,0,0,0,1
Inoko Japanese Steakhouse,Japanese Restaurant,33.98767175341314,-83.72103428025368,GA,0,0,0,1,0,0,0
Tokyo House,Japanese Restaurant,33.98858592061476,-83.719194924807,GA,0,0,0,1,0,0,0
P.F. Chang's,Asian Restaurant,34.0641117,-83.9828333,GA,1,0,0,0,0,0,0
Wasabi Sushi,Asian Restaurant,34.21766677311946,-83.86277762629523,GA,1,0,0,0,0,0,0
Saigon Cafe Buford,Vietnamese Restaurant,34.07452,-83.98475,GA,0,0,0,0,0,0,1
Lin's Bistro,Asian Restaurant,34.035750510238444,-83.9559877603304,GA,1,0,0,0,0,0,0
Shogun Japanese Steak House & Sushi Bar,Japanese Restaurant,34.07547328262343,-83.98635246533252,GA,0,0,0,1,0,0,0
Fusion Asian Cafe,Asian Restaurant,34.036047461183855,-83.9535843754678,GA,1,0,0,0,0,0,0
Iron Wok,Chinese Restaurant,34.06948143818447,-83.91248944202759,GA,0,1,0,0,0,0,0
Panda Express,Chinese Restaurant,34.07586123128365,-83.98442403263688,GA,0,1,0,0,0,0,0
Oriental J,Chinese Restaurant,34.078233757147814,-83.91856607237558,GA,0,1,0,0,0,0,0
Chef Wang II,Chinese Restaurant,34.14552360678922,-83.95870252425847,GA,0,1,0,0,0,0,0
Sushibar Sarku Japan,Japanese Restaurant,34.06497018701498,-83.9843002185627,GA,0,0,0,1,0,0,0
Sun Garden,Chinese Restaurant,34.0517073062279,-83.92946826064059,GA,0,1,0,0,0,0,0
Niko Niko Sushi,Japanese Restaurant,34.0665412344396,-83.98804559739557,GA,0,0,0,1,0,0,0
Ninja Steak & Sushi,Japanese Restaurant,34.12350889078982,-83.82787631730675,GA,0,0,0,1,0,0,0
kirin asian,Asian Restaurant,34.11971336977175,-83.82407077766106,GA,1,0,0,0,0,0,0
Ninja Steakhouse II,Japanese Restaurant,34.07124371731495,-83.91220155008826,GA,0,0,0,1,0,0,0
Friend's House Chinese Cuisine,Chinese Restaurant,34.09325552781654,-83.93868802726831,GA,0,1,0,0,0,0,0
Kani House,Japanese Restaurant,34.06350562940285,-83.99115524465216,GA,0,0,0,1,0,0,0
Asian Chao,Asian Restaurant,34.06497265943788,-83.98423043534989,GA,1,0,0,0,0,0,0
Lee's Golden Buddha,Chinese Restaurant,34.09379945504726,-84.01124011807877,GA,0,1,0,0,0,0,0
Mizu,Asian Restaurant,34.1064804570357,-83.87339087316433,GA,1,0,0,0,0,0,0
Noodle Mi Asian Bistro,Asian Restaurant,34.05949821203906,-83.99581264880834,GA,1,0,0,0,0,0,0
Hong Kong Buffet,Chinese Restaurant,34.09829520006516,-84.01288748031918,GA,0,1,0,0,0,0,0
Kenzo Sushi,Asian Restaurant,34.14531,-83.95689,GA,1,0,0,0,0,0,0
China Garden,Chinese Restaurant,34.142483669241216,-83.95110926666348,GA,0,1,0,0,0,0,0
Ki Rin Asian Restaurant,Asian Restaurant,34.119194792290756,-83.82516860961914,GA,1,0,0,0,0,0,0
mizu,Asian Restaurant,34.10704333549033,-83.87316830962749,Georgia,1,0,0,0,0,0,0
Sushi Heeya,Asian Restaurant,34.107075,-83.874472,GA,1,0,0,0,0,0,0
Asian Garden Dacula,Asian Restaurant,34.073336952824924,-83.91535777790983,GA,1,0,0,0,0,0,0
Peking Garden,Chinese Restaurant,34.11017008909879,-83.87705326080322,GA,0,1,0,0,0,0,0
China Hall,Chinese Restaurant,34.08631608198123,-83.98845649405267,GA,0,1,0,0,0,0,0
Gam Cho,Korean Restaurant,34.098715,-84.009962,GA,0,0,0,0,1,0,0
Aha Sushi,Japanese Restaurant,34.03618961864815,-83.98938002880325,GA,0,0,0,1,0,0,0
